x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.1,2023-02-01 00:00:00,ON,2023,2,1,-6.8,,-10.1,,-3.5,,0,,,,,,,,28,,50,,0,,24.8,,60,,73,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.2,2023-02-02 00:00:00,ON,2023,2,2,-3.6,,-9.3,,2.2,,0,,,,,,,,33,,72,,0,,21.6,,50,,74,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.3,2023-02-03 00:00:00,ON,2023,2,3,-14.7,,-20.1,,-9.3,,0,,,,,,,,30,,91,,0,,32.7,,41,,70,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.4,2023-02-04 00:00:00,ON,2023,2,4,-9.7,,-19.8,,0.5,,0,,,,,,,,20,,54,,0,,27.7,,58,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.5,2023-02-05 00:00:00,ON,2023,2,5,2.6,,0.4,,4.7,,0,,,,,,,,23,,39,,0,,15.4,,67,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.6,2023-02-06 00:00:00,ON,2023,2,6,0.7,,-2.3,,3.6,,0,,,,,,,,32,,46,,0,,17.3,,60,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.7,2023-02-07 00:00:00,ON,2023,2,7,3.4,,-0.5,,7.2,,0,,,,,,,,28,,52,,0,,14.6,,71,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.8,2023-02-08 00:00:00,ON,2023,2,8,2.8,,-1,,6.6,,0,,,,,,,,29,,35,,0,,15.2,,56,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.9,2023-02-09 00:00:00,ON,2023,2,9,2.7,,-0.6,,6,,25.3,,,,,,,,5,,54,,0,,15.3,,83,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.10,2023-02-10 00:00:00,ON,2023,2,10,1.5,,-2,,5,,0,,,,,,,,29,,65,,0,,16.5,,57,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.11,2023-02-11 00:00:00,ON,2023,2,11,-1,,-4,,2.1,,0,,,,,,,,31,,65,,0,,19,,55,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.12,2023-02-12 00:00:00,ON,2023,2,12,2.9,,0.2,,5.5,,0,,,,,,,,23,,39,,0,,15.1,,50,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.13,2023-02-13 00:00:00,ON,2023,2,13,3.7,,-2.3,,9.7,,0,,,,,,,,31,,65,,0,,14.3,,46,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.14,2023-02-14 00:00:00,ON,2023,2,14,3.5,,-0.8,,7.8,,0,,,,,,,,5,,39,,0,,14.5,,60,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.15,2023-02-15 00:00:00,ON,2023,2,15,8.5,,4.3,,12.6,,0.2,,,,,,,,23,,76,,0,,9.5,,58,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.16,2023-02-16 00:00:00,ON,2023,2,16,3.3,,0,,6.5,,3.6,,,,,,,,5,,50,,0,,14.7,,66,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.17,2023-02-17 00:00:00,ON,2023,2,17,-3.6,,-8.1,,1,,3.9,,,,,,,,32,,61,,0,,21.6,,58,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.18,2023-02-18 00:00:00,ON,2023,2,18,-1.4,,-6.4,,3.6,,0,,,,,,,,23,,54,,0,,19.4,,62,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.19,2023-02-19 00:00:00,ON,2023,2,19,4.7,,1.4,,7.9,,0,,,,,,,,23,,46,,0,,13.3,,60,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.20,2023-02-20 00:00:00,ON,2023,2,20,2.7,,-1.3,,6.6,,0,,,,,,,,31,,46,,0,,15.3,,37,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.21,2023-02-21 00:00:00,ON,2023,2,21,2.7,,-1.7,,7,,0,,,,,,,,28,,74,,0,,15.3,,42,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.22,2023-02-22 00:00:00,ON,2023,2,22,-3.2,,-6.2,,-0.2,,6.5,,,,,,,,6,,71,,0,,21.2,,57,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.23,2023-02-23 00:00:00,ON,2023,2,23,-4.1,,-6.8,,-1.4,,0.4,,,,,,,,5,,61,,0,,22.1,,74,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.24,2023-02-24 00:00:00,ON,2023,2,24,-5.7,,-9.3,,-2,,0,,,,,,,,31,,54,,0,,23.7,,51,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.25,2023-02-25 00:00:00,ON,2023,2,25,-4.6,,-8.6,,-0.5,,0.4,,,,,,,,6,,35,,0,,22.6,,59,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.26,2023-02-26 00:00:00,ON,2023,2,26,0.3,,-2.5,,3.1,,0,,,,,,,,29,,59,,0,,17.7,,51,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.27,2023-02-27 00:00:00,ON,2023,2,27,-1.8,,-4.9,,1.4,,3.5,,,,,,,,6,,80,,0,,19.8,,62,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.2.28,2023-02-28 00:00:00,ON,2023,2,28,1.5,,0.4,,2.5,,0.6,,,,,,,,6,,67,,0,,16.5,,63,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.1,2023-03-01 00:00:00,ON,2023,3,1,0.4,,-1.5,,2.3,,0,,,,,,,,6,,63,,0,,17.6,,77,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.2,2023-03-02 00:00:00,ON,2023,3,2,2.6,,0,,5.1,,0,,,,,,,,32,,46,,0,,15.4,,57,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.3,2023-03-03 00:00:00,ON,2023,3,3,-0.2,,-1.7,,1.4,,15.2,,,,,,,,6,,78,,0,,18.2,,69,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.4,2023-03-04 00:00:00,ON,2023,3,4,2.9,,-0.5,,6.3,,3.2,,,,,,,,6,,78,,0,,15.1,,62,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.5,2023-03-05 00:00:00,ON,2023,3,5,3.4,,0.5,,6.3,,0,,,,,,,,32,,46,,0,,14.6,,58,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.6,2023-03-06 00:00:00,ON,2023,3,6,1.2,,-0.9,,3.3,,0,,,,,,,,4,,46,,0,,16.8,,39,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.7,2023-03-07 00:00:00,ON,2023,3,7,0.5,,-1.5,,2.5,,0,,,,,,,,31,,76,,0,,17.5,,34,,49,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.8,2023-03-08 00:00:00,ON,2023,3,8,0.6,,-1.8,,3,,0,,,,,,,,32,,48,,0,,17.4,,45,,63,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.9,2023-03-09 00:00:00,ON,2023,3,9,0.3,,-2.2,,2.8,,0,,,,,,,,29,,41,,0,,17.7,,54,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.10,2023-03-10 00:00:00,ON,2023,3,10,-0.4,,-1.8,,1,,3.1,,,,,,,,5,,67,,0,,18.4,,72,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.11,2023-03-11 00:00:00,ON,2023,3,11,-1.4,,-3,,0.3,,0,,,,,,,,33,,41,,0,,19.4,,58,,79,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.12,2023-03-12 00:00:00,ON,2023,3,12,-1.1,,-2.7,,0.6,,0.8,,,,,,,,5,,41,,0,,19.1,,65,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.13,2023-03-13 00:00:00,ON,2023,3,13,-0.7,,-2.2,,0.8,,0.5,,,,,,,,32,,45,,0,,18.7,,73,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.14,2023-03-14 00:00:00,ON,2023,3,14,-2.7,,-4.4,,-1,,0,,,,,,,,32,,74,,0,,20.7,,45,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.15,2023-03-15 00:00:00,ON,2023,3,15,0.9,,-4.1,,5.9,,0,,,,,,,,32,,65,,0,,17.1,,29,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.16,2023-03-16 00:00:00,ON,2023,3,16,4,,1.3,,6.7,,1.2,,,,,,,,22,,37,,0,,14,,55,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.17,2023-03-17 00:00:00,ON,2023,3,17,4.4,,1.2,,7.6,,6.3,,,,,,,,27,,76,,0,,13.6,,55,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.18,2023-03-18 00:00:00,ON,2023,3,18,-1.9,,-5.4,,1.7,,0,,,,,,,,24,,72,,0,,19.9,,43,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.19,2023-03-19 00:00:00,ON,2023,3,19,-2.5,,-6.5,,1.5,,0,,,,,,,,28,,63,,0,,20.5,,47,,71,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.20,2023-03-20 00:00:00,ON,2023,3,20,2.3,,-1,,5.5,,0,,,,,,,,21,,48,,0,,15.7,,48,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.21,2023-03-21 00:00:00,ON,2023,3,21,6.1,,2.7,,9.4,,0,,,,,,,,6,,42,,0,,11.9,,44,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.22,2023-03-22 00:00:00,ON,2023,3,22,3.3,,1.7,,4.8,,0,,,,,,,,5,,55,,0,,14.7,,73,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.23,2023-03-23 00:00:00,ON,2023,3,23,4.4,,-0.1,,8.8,,9,,,,,,,,33,,46,,0,,13.6,,58,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.24,2023-03-24 00:00:00,ON,2023,3,24,2.4,,0,,4.8,,0,,,,,,,,6,,41,,0,,15.6,,52,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.25,2023-03-25 00:00:00,ON,2023,3,25,5.1,,1.5,,8.7,,18.9,,,,,,,,22,,81,,0,,12.9,,64,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.26,2023-03-26 00:00:00,ON,2023,3,26,6.1,,1.8,,10.3,,0,,,,,,,,25,,74,,0,,11.9,,39,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.27,2023-03-27 00:00:00,ON,2023,3,27,3.2,,0.8,,5.5,,0.4,,,,,,,,4,,52,,0,,14.8,,60,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.28,2023-03-28 00:00:00,ON,2023,3,28,3.4,,1.4,,5.3,,0,,,,,,,,6,,33,,0,,14.6,,72,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.29,2023-03-29 00:00:00,ON,2023,3,29,2.2,,-3.6,,8,,1.4,,,,,,,,30,,80,,0,,15.8,,47,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.30,2023-03-30 00:00:00,ON,2023,3,30,-0.7,,-4.3,,2.9,,0,,,,,,,,21,,46,,0,,18.7,,53,,69,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.3.31,2023-03-31 00:00:00,ON,2023,3,31,2.7,,1.2,,4.2,,10.6,,,,,,,,5,,48,,0,,15.3,,65,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.1,2023-04-01 00:00:00,ON,2023,4,1,6.5,,-1,,13.9,,17.3,,,,,,,,33,,71,,0,,11.5,,41,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.2,2023-04-02 00:00:00,ON,2023,4,2,-0.4,,-3.3,,2.5,,0,,,,,,,,32,,55,,0,,18.4,,37,,69,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.3,2023-04-03 00:00:00,ON,2023,4,3,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.4,2023-04-04 00:00:00,ON,2023,4,4,6.6,,5,,8.2,,2.3,,,,,,,,6,,59,,0,,11.4,,72,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.5,2023-04-05 00:00:00,ON,2023,4,5,6.1,,2.8,,9.3,,31.6,,,,,,,,7,,76,,0,,11.9,,72,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.6,2023-04-06 00:00:00,ON,2023,4,6,8.3,,4.7,,11.9,,0,,,,,,,,28,,54,,0,,9.7,,33,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.7,2023-04-07 00:00:00,ON,2023,4,7,3.5,,0,,7,,0,,,,,,,,30,,52,,0,,14.5,,38,,71,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.8,2023-04-08 00:00:00,ON,2023,4,8,2.2,,-1.1,,5.4,,0,,,,,,,,32,,33,,0,,15.8,,37,,75,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.9,2023-04-09 00:00:00,ON,2023,4,9,4.5,,0.6,,8.4,,0,,,,,,,,,M,,M,0,,13.5,,44,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.10,2023-04-10 00:00:00,ON,2023,4,10,6.8,,1.5,,12,,0,,,,,,,,23,,35,,0,,11.2,,54,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.11,2023-04-11 00:00:00,ON,2023,4,11,13.5,,4.4,,22.5,,0,,,,,,,,29,,68,,0,,4.5,,34,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.12,2023-04-12 00:00:00,ON,2023,4,12,16.9,,7.8,,26,,0,,,,,,,,28,,54,,0,,1.1,,35,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.13,2023-04-13 00:00:00,ON,2023,4,13,13.6,,8.3,,18.9,,0,,,,,,,,18,,35,,0,,4.4,,53,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.14,2023-04-14 00:00:00,ON,2023,4,14,16.3,,7.1,,25.4,,0,,,,,,,,7,,35,,0,,1.7,,32,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.15,2023-04-15 00:00:00,ON,2023,4,15,14,,9.2,,18.8,,0,,,,,,,,4,,33,,0,,4,,47,,72,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.16,2023-04-16 00:00:00,ON,2023,4,16,12.9,,7.5,,18.2,,6,,,,,,,,21,,48,,0,,5.1,,62,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.17,2023-04-17 00:00:00,ON,2023,4,17,6.2,,3.6,,8.8,,0.5,,,,,,,,22,,55,,0,,11.8,,72,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.18,2023-04-18 00:00:00,ON,2023,4,18,4.2,,2.6,,5.7,,0,,,,,,,,25,,61,,0,,13.8,,62,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.19,2023-04-19 00:00:00,ON,2023,4,19,4.6,,1.6,,7.6,,0,,,,,,,,30,,54,,0,,13.4,,54,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.20,2023-04-20 00:00:00,ON,2023,4,20,6.8,,4.1,,9.5,,0.4,,,,,,,,6,,63,,0,,11.2,,55,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.21,2023-04-21 00:00:00,ON,2023,4,21,10.9,,6.5,,15.2,,3.1,,,,,,,,5,,55,,0,,7.1,,57,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.22,2023-04-22 00:00:00,ON,2023,4,22,9,,6.3,,11.6,,15.9,,,,,,,,4,,46,,0,,9,,72,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.23,2023-04-23 00:00:00,ON,2023,4,23,6.9,,5.5,,8.3,,0,,,,,,,,22,,42,,0,,11.1,,61,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.24,2023-04-24 00:00:00,ON,2023,4,24,6.3,,4.8,,7.7,,2.3,,,,,,,,,M,,M,0,,11.7,,54,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.25,2023-04-25 00:00:00,ON,2023,4,25,7,,3.8,,10.2,,0,,,,,,,,25,,59,,0,,11,,47,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.26,2023-04-26 00:00:00,ON,2023,4,26,4.8,,1.8,,7.8,,0,,,,,,,,32,,32,,0,,13.2,,55,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.27,2023-04-27 00:00:00,ON,2023,4,27,6.1,,2.4,,9.7,,0,,,,,,,,5,,52,,0,,11.9,,59,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.28,2023-04-28 00:00:00,ON,2023,4,28,8.6,,6.8,,10.3,,12.7,,,,,,,,6,,63,,0,,9.4,,64,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.29,2023-04-29 00:00:00,ON,2023,4,29,7.8,,6,,9.5,,4.9,,,,,,,,6,,71,,0,,10.2,,91,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.4.30,2023-04-30 00:00:00,ON,2023,4,30,8.9,,7.3,,10.5,,11,,,,,,,,5,,46,,0,,9.1,,78,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.1,2023-05-01 00:00:00,ON,2023,5,1,6.9,,5.4,,8.4,,0.8,,,,,,,,21,,54,,0,,11.1,,74,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.2,2023-05-02 00:00:00,ON,2023,5,2,5.3,,3.3,,7.2,,5.8,,,,,,,,22,,45,,0,,12.7,,76,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.3,2023-05-03 00:00:00,ON,2023,5,3,6.7,,3.2,,10.1,,4.9,,,,,,,,3,,35,,0,,11.3,,80,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.4,2023-05-04 00:00:00,ON,2023,5,4,9.4,,7.9,,10.8,,0,,,,,,,,,M,,M,0,,8.6,,67,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.5,2023-05-05 00:00:00,ON,2023,5,5,10.4,,7.5,,13.2,,0,,,,,,,,,M,,M,0,,7.6,,57,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.6,2023-05-06 00:00:00,ON,2023,5,6,11.4,,6.2,,16.5,,0,,,,,,,,,M,,M,0,,6.6,,51,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.7,2023-05-07 00:00:00,ON,2023,5,7,12.6,,8.6,,16.5,,8.9,,,,,,,,6,,35,,0,,5.4,,53,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.8,2023-05-08 00:00:00,ON,2023,5,8,14.8,,9.4,,20.1,,0,,,,,,,,32,,41,,0,,3.2,,21,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.9,2023-05-09 00:00:00,ON,2023,5,9,11.3,,8.3,,14.2,,0,,,,,,,,4,,48,,0,,6.7,,31,,71,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.10,2023-05-10 00:00:00,ON,2023,5,10,12.1,,7.2,,16.9,,0,,,,,,,,,M,,M,0,,5.9,,38,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.11,2023-05-11 00:00:00,ON,2023,5,11,15.5,,9,,21.9,,0,,,,,,,,,M,,M,0,,2.5,,43,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.12,2023-05-12 00:00:00,ON,2023,5,12,18.4,,10.8,,26,,0,,,,,,,,33,,42,,0.4,,0,,34,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.13,2023-05-13 00:00:00,ON,2023,5,13,17.9,,13.4,,22.4,,0,,,,,,,,33,,54,,0,,0.1,,31,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.14,2023-05-14 00:00:00,ON,2023,5,14,12.8,,10.6,,15,,0,,,,,,,,3,,42,,0,,5.2,,26,,72,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.15,2023-05-15 00:00:00,ON,2023,5,15,16.1,,9,,23.1,,0,,,,,,,,33,,46,,0,,1.9,,22,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.16,2023-05-16 00:00:00,ON,2023,5,16,15.4,,6.7,,24,,0,,,,,,,,32,,59,,0,,2.6,,29,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.17,2023-05-17 00:00:00,ON,2023,5,17,5.8,,3,,8.6,,0,,,,,,,,4,,45,,0,,12.2,,50,,66,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.18,2023-05-18 00:00:00,ON,2023,5,18,7.4,,2.8,,11.9,,0,,,,,,,,6,,33,,0,,10.6,,43,,75,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.19,2023-05-19 00:00:00,ON,2023,5,19,13.2,,8.2,,18.2,,7,,,,,,,,6,,32,,0,,4.8,,55,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.20,2023-05-20 00:00:00,ON,2023,5,20,13.9,,10.9,,16.9,,14.8,,,,,,,,28,,46,,0,,4.1,,60,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.21,2023-05-21 00:00:00,ON,2023,5,21,16.4,,9.9,,22.8,,0,,,,,,,,32,,41,,0,,1.6,,44,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.22,2023-05-22 00:00:00,ON,2023,5,22,13.2,,11.4,,15,,0,,,,,,,,4,,50,,0,,4.8,,45,,66,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.23,2023-05-23 00:00:00,ON,2023,5,23,13.3,,9.8,,16.8,,0,,,,,,,,5,,41,,0,,4.7,,36,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.24,2023-05-24 00:00:00,ON,2023,5,24,11.9,,6.8,,16.9,,0,,,,,,,,4,,65,,0,,6.1,,29,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.25,2023-05-25 00:00:00,ON,2023,5,25,9.5,,6.3,,12.7,,0,,,,,,,,4,,32,,0,,8.5,,39,,75,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.26,2023-05-26 00:00:00,ON,2023,5,26,11.3,,5.8,,16.7,,0,,,,,,,,,M,,M,0,,6.7,,34,,71,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.27,2023-05-27 00:00:00,ON,2023,5,27,15,,8.8,,21.2,,0,,,,,,,,,M,,M,0,,3,,31,,74,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.28,2023-05-28 00:00:00,ON,2023,5,28,17.4,,11.3,,23.4,,0,,,,,,,,,M,,M,0,,0.6,,24,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.29,2023-05-29 00:00:00,ON,2023,5,29,19,,16.9,,21.1,,0,,,,,,,,5,,48,,1,,0,,25,,55,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.30,2023-05-30 00:00:00,ON,2023,5,30,17.6,,15.3,,19.8,,0,,,,,,,,4,,35,,0,,0.4,,47,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.5.31,2023-05-31 00:00:00,ON,2023,5,31,20.9,,14.7,,27.1,,0,,,,,,,,,M,,M,2.9,,0,,45,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.1,2023-06-01 00:00:00,ON,2023,6,1,22.4,,16.8,,28,,0,,,,,,,,,M,,M,4.4,,0,,36,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2023.6.2,2023-06-02 00:00:00,ON,2023,6,2,25.3,,18.2,,32.4,,2,,,,,,,,5,,52,,7.3,,0,,34,,66,
